name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""CD Lullaby Music Clear Poly Sleeve""","""CD Lullaby Music-3""","""CD Lullaby Music-3""","""Set up: 40 (E)<br/><br/>Fit that tight budget with an extremely affordable way to package your personalized logoed CD. Have your 1-4 colour logo imprinted directly onto our signature stock design CDs, packaged in a Clear Vinyl Sleeve. Add Royalty Fee - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/childrens-musicv.jpg"""
"""CD Lullaby Music Greeting Card""","""CD Lullaby Music-4""","""CD Lullaby Music-4""","""Set up: 40 (E)<br/><br/>CD Greeting Cards are the perfect gift combining a greeting card with a complementing CD. Have your 1-4 colour imprint on our signature stock greeting card designs or customize your own CD and package to highlight your corporate message for maximum exposure at the highest perceived value. Included is a matching CD with a 1-4 colour imprint of your logo held securely in a reusable, protective, adhesive vinyl sleeve - Add Royalty Fee - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/children.jpg"""
"""CD Relaxation/Spa Music Traditional Package""","""CD Relaxation/Spa Music CD-1""","""CD Relaxation/Spa Music CD-1""","""Set up: 40 (E)<br/><br/>Have your 1-4 colour logo imprinted directly onto our signature stock design CDs or Customize your own pacakge at NO EXTRA COST. Inserted in a traditional CD package including: jewel case, front jacket and back tray. Shrink wrapping included. Add Royalty Fee. See and Hear Music on our website at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/sunflower_trad.jpg"""
"""CD Relaxation/Spa Music Clear Jewel Case""","""CD Relaxation/Spa Music CD-2""","""CD Relaxation/Spa Music CD-2""","""Set up: 40 (E)<br/><br/>An economical and traditional way to package your personalized logoed CD. Have your 1-4 colour logo imprinted directly onto our signature selection of stock design CDs or cumstomize your own CD at NO EXTRA COST, packaged in an all-clear jewel box and includes shrink wrapping - Add Royalty - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.99"",""4.49"",""4.29"",""3.85"",""3.75"",""3.5""]",,"[""2.31"",""2.31"",""2.31"",""2.574"",""2.574"",""2.574""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/tranquility-cloudsclear.jpg"""
"""CD Relaxation/Spa Music Clear Poly Sleeve""","""CD Relaxation/Spa Music CD-3""","""CD Relaxation/Spa Music CD-3""","""Set up: 40 (E)<br/><br/>Fit that tight budget with an extremely affordable way to package your personalized logoed CD. Have your 1-4 colour logo imprinted directly onto our signature stock design CDs, packaged in a Clear Vinyl Sleeve. Add Royalty Fee - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/tranquility-sunflowerv.jpg"""
"""CD Relaxation/Spa Music Greeting Card""","""CD Relaxation/Spa Music CD-4""","""CD Relaxation/Spa Music CD-4""","""Set up: 40 (E)<br/><br/>CD Greeting Cards are the perfect gift combining a greeting card with a complementing CD. Have your 1-4 colour imprint on our signature stock greeting card designs or customize your own CD and package to highlight your corporate message for maximum exposure at the highest perceived value. Included is a matching CD with a 1-4 colour imprint of your logo held securely in a reusable, protective, adhesive vinyl sleeve - Add Royalty Fee - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/tranquility-clouds.jpg"""
"""CD Spanish Guitar MusicTraditional Package""","""CD Spanish Guitar Music CD-1""","""CD Spanish Guitar Music CD-1""","""Set up: 40 (E)<br/><br/>Have your 1-4 colour logo imprinted directly onto our signature stock design CDs or Customize your own pacakge at NO EXTRA COST. Inserted in a traditional CD package including: jewel case, front jacket and back tray. Shrink wrapping included. Add Royalty Fee. See and Hear Music on our website at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/spanish_trad.jpg"""
"""CD Spanish Guitar Music Clear Jewel Case""","""CD Spanish Guitar Music CD-2""","""CD Spanish Guitar Music CD-2""","""Set up: 40 (E)<br/><br/>An economical and traditional way to package your personalized logoed CD. Have your 1-4 colour logo imprinted directly onto our signature selection of stock design CDs or cumstomize your own CD at NO EXTRA COST, packaged in an all-clear jewel box and includes shrink wrapping - Add Royalty - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.99"",""4.49"",""4.29"",""3.85"",""3.75"",""3.5""]",,"[""2.31"",""2.31"",""2.31"",""2.574"",""2.574"",""2.574""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/spanish-guitarclear.jpg"""
"""CD Spanish Guitar Music Clear Poly Sleeve""","""CD Spanish Guitar Music CD-3""","""CD Spanish Guitar Music CD-3""","""Set up: 40 (E)<br/><br/>Fit that tight budget with an extremely affordable way to package your personalized logoed CD. Have your 1-4 colour logo imprinted directly onto our signature stock design CDs, packaged in a Clear Vinyl Sleeve. Add Royalty Fee - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/spanish-guitarv.jpg"""
"""CD Spanish Guitar Music Greeting Card""","""CD Spanish Guitar Music CD-4""","""CD Spanish Guitar Music CD-4""","""Set up: 40 (E)<br/><br/>CD Greeting Cards are the perfect gift combining a greeting card with a complementing CD. Have your 1-4 colour imprint on our signature stock greeting card designs or customize your own CD and package to highlight your corporate message for maximum exposure at the highest perceived value. Included is a matching CD with a 1-4 colour imprint of your logo held securely in a reusable, protective, adhesive vinyl sleeve - Add Royalty Fee - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/spanish-guitar.jpg"""
"""CD Tranquilityl Music Traditional Package""","""CD Tranquility Music CD-1""","""CD Tranquility Music CD-1""","""Set up: 40 (E)<br/><br/>Have your 1-4 colour logo imprinted directly onto our signature stock design CDs or Customize your own pacakge at NO EXTRA COST. Inserted in a traditional CD package including: jewel case, front jacket and back tray. Shrink wrapping included. Add Royalty Fee. See and Hear Music on our website at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/clouds_trad.jpg"""
"""CD Tranquility Music Clear Jewel Case""","""CD Tranquility Music CD-2""","""CD Tranquility Music CD-2""","""Set up: 40 (E)<br/><br/>An economical and traditional way to package your personalized logoed CD. Have your 1-4 colour logo imprinted directly onto our signature selection of stock design CDs or cumstomize your own CD at NO EXTRA COST, packaged in an all-clear jewel box and includes shrink wrapping - Add Royalty - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.99"",""4.49"",""4.29"",""3.85"",""3.75"",""3.5""]",,"[""2.31"",""2.31"",""2.31"",""2.574"",""2.574"",""2.574""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/tranquility-sunfloweclearr.jpg"""
"""CD Tranquility Music Clear Poly Sleeve""","""CD Tranquility Music CD-3""","""CD Tranquility Music CD-3""","""Set up: 40 (E)<br/><br/>Fit that tight budget with an extremely affordable way to package your personalized logoed CD. Have your 1-4 colour logo imprinted directly onto our signature stock design CDs, packaged in a Clear Vinyl Sleeve. Add Royalty Fee - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/tranquility-cloudsv.jpg"""
"""CD Tranquility Music Greeting Card""","""CD Tranquility Music CD-4""","""CD Tranquility Music CD-4""","""Set up: 40 (E)<br/><br/>CD Greeting Cards are the perfect gift combining a greeting card with a complementing CD. Have your 1-4 colour imprint on our signature stock greeting card designs or customize your own CD and package to highlight your corporate message for maximum exposure at the highest perceived value. Included is a matching CD with a 1-4 colour imprint of your logo held securely in a reusable, protective, adhesive vinyl sleeve - Add Royalty Fee - See and Hear Music at www.thelogoedcd.com""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/tranquility-sunflower.jpg"""
"""CD Christmas Music Penguin Greeting Card""","""CD Christmas Music CD-5""","""CD Christmas Music CD-5""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-penguin.jpg"""
"""CD Christmas Music Snowflake Greeting Card""","""CD Christmas Music CD-6""","""CD Christmas Music CD-6""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-snowflake.jpg"""
"""CD Christmas Music Pointsettia Greetng Card""","""CD Christmas Music CD-7""","""CD Christmas Music CD-7""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/poisetta.jpg"""
"""CD Christmas Music Snowman Greeting Card""","""CD Christmas Music CD-8""","""CD Christmas Music CD-8""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/snowman.jpg"""
"""CD Christmas Music Santa Claus Greeting Card""","""CD Christmas Music CD-9""","""CD Christmas Music CD-9""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/santa.jpg"""
"""CD Christmas Music Peace on Earth Greeting Card""","""CD Christmas Music CD-10""","""CD Christmas Music CD-10""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-peace-on-earth.jpg"""
"""CD Christmas Music Compass Greeting Card""","""CD Christmas Music CD-11""","""CD Christmas Music CD-11""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-compass.jpg"""
"""CD Christmas Music Clear Poly Sleeve Globe""","""CD Christmas Music CD-12""","""CD Christmas Music CD-12""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-globev.jpg"""
"""CD Christmas Music Clear Poly Sleeve Snowflake""","""CD Christmas Music CD-13""","""CD Christmas Music CD-13""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-snowflakesv.jpg"""
"""CD Christmas Music Clear Poly Sleeve Compass""","""CD Christmas Music CD-14""","""CD Christmas Music CD-14""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-compassv.jpg"""
"""CD Christmas Music Clear Poly Sleeve Santa""","""CD Christmas Music CD-15""","""CD Christmas Music CD-15""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-santav.jpg"""
"""CD Christmas Music Clear Poly Sleeve Poinsettia""","""CD Christmas Music CD-16""","""CD Christmas Music CD-16""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.49"",""4.29"",""3.99"",""3.75"",""3.5"",""3.25""]",,"[""2.25"",""2.25"",""2.394"",""2.394"",""2.394"",""2.394""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-poinsettiav.jpg"""
"""CD Christmas Music Traditional Package Globe""","""CD Christmas Music CD-17""","""CD Christmas Music CD-17""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/globe_trad.jpg"""
"""CD Christmas Music Traditional Package Snowflake""","""CD Christmas Music CD-18""","""CD Christmas Music CD-18""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/snowflakes_trad.jpg"""
"""CD Christmas Music Traditional Package Penguin""","""CD Christmas Music CD-19""","""CD Christmas Music CD-19""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/penguin_trad.jpg"""
"""CD Christmas Music Traditional Package Compass""","""CD Christmas Music CD-20""","""CD Christmas Music CD-20""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/compass_trad.jpg"""
"""CD Christmas Music Traditional Package Santa""","""CD Christmas Music CD-21""","""CD Christmas Music CD-21""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""5.99"",""5.49"",""4.99"",""4.75"",""4.5"",""3.99""]",,"[""2.7"",""2.7"",""2.85"",""2.85"",""2.85"",""2.994""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/santa_trad.jpg"""
"""CD Christmas Music Clear Jewel Case Globe""","""CD Christmas Music CD-22""","""CD Christmas Music CD-22""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.99"",""4.49"",""4.29"",""3.85"",""3.75"",""3.5""]",,"[""2.31"",""2.31"",""2.31"",""2.574"",""2.574"",""2.574""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-globeclear.jpg"""
"""CD Christmas Music Clear Jewel Case Penguin""","""CD Christmas Music CD-23""","""CD Christmas Music CD-23""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.99"",""4.49"",""4.29"",""3.85"",""3.75"",""3.5""]",,"[""2.31"",""2.31"",""2.31"",""2.574"",""2.574"",""2.574""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-penguinclear.jpg"""
"""CD Christmas Music Clear Jewel Case Compass""","""CD Christmas Music CD-24""","""CD Christmas Music CD-24""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.99"",""4.49"",""4.29"",""3.85"",""3.75"",""3.5""]",,"[""2.31"",""2.31"",""2.31"",""2.574"",""2.574"",""2.574""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-compassclear.jpg"""
"""CD Christmas Music Clear Jewel Case Santa""","""CD Christmas Music CD-25""","""CD Christmas Music CD-25""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.99"",""4.49"",""4.29"",""3.85"",""3.75"",""3.5""]",,"[""2.31"",""2.31"",""2.31"",""2.574"",""2.574"",""2.574""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-santaclear.jpg"""
"""CD Christmas Music Clear Jewel Case Poinsettia""","""CD Christmas Music CD-26""","""CD Christmas Music CD-26""","""Set up: 40 (E)""","{""setup charge"":""$40 (E).""}","[""Music CD""]",,"[50,100,300,500,1000,2500]","[""4.99"",""4.49"",""4.29"",""3.85"",""3.75"",""3.5""]",,"[""2.31"",""2.31"",""2.31"",""2.574"",""2.574"",""2.574""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/xmas-poinsettiaclear.jpg"""
"""CD Business Card CD with DATA""","""CD Business Card CD with DATA""","""CD Business Card CD with DATA""","""The standard rink shape Business Card CD can be either a CD-Recordable (blank) or a CD-ROM (duplicated from the supplied master). It can hold up to 50 megabytes, and is available in a clear vinyl sleeve. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Information CD""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/b-card_cd_3.jpg"""
"""CD-ROM with DATA""","""CD-ROM with DATA""","""CD-ROM with DATA""","""The CD ROM is a 5\"" CD that is duplicated from the supplied master. It can hold up to 650 megabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Information CD""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/coquitlamcopy.jpg"""
"""CD Mini CD with DATA""","""CD Mini CD with DATA""","""CD Mini CD with DATA""","""The 3\"" Mini Disc can be either a CD-Recordable (blank) or a CD-ROM (duplicated from the supplied master). It can hold up to 180 megabytes, and is available in a clear vinyl sleeve. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Information CD""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/minidvd.jpg"""
"""CD Books on CD""","""CD Business Success on CD""","""CD Business Success on CD""","""Learn the best ideas from 5 of today's best BUSINESS BOOKS in just one hour! Call for Details""","{""call for pricing"":""Please call for pricing""}","[""Books on CD""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/businesssuccess.jpg"""
"""CD Calendar in a CD Case""","""CD Calendar in a CD Case""","""CD Calendar in a CD Case""","""Full colour custom Calendar packed into a stand up CD Case - perfect for the Desk!!! Call For Details""","{""call for pricing"":""Please call for pricing""}","[""CD Case Calendar""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/calendarcase1.jpg"""
"""CD Calendar in a CD Case with CD""","""CD Calendar in a CD Case with CD""","""CD Calendar in a CD Case with CD""","""Full colour custom Calendar packed into a stand up CD Case - perfect for the Desk!!! ADD a Music CD OR Information CD into the pacakge!!! Royalties Apply on Music CDs Call For Details""","{""call for pricing"":""Please call for pricing""}","[""CD Case Calendar""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/calendarcasewithcd.jpg"""
"""CD-R BLANK""","""CD-R BLANK""","""CD-R BLANK""","""The CD-R Recordable is a blank 5\"" CD that the end user can use to record whatever they want. It can hold up to 650 megabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank CD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/cdr-richards_39mm.jpg"""
"""CD-R Business Card BLANK""","""CD-R Business Card BLANK""","""CD-R Business Card BLANK""","""The standard rink shape Business Card CD can be either a CD-Recordable (blank) or a CD-ROM (duplicated from the supplied master). It can hold up to 50 megabytes, and is available in a clear vinyl sleeve. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank CD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/businesscard_label.jpg"""
"""CD-R Mini Disc BLANK""","""CD-R Mini Disc BLANK""","""CD-R Mini Disc BLANK""","""The 3\"" Mini Disc can be either a CD-Recordable (blank) or a CD-ROM (duplicated from the supplied master). It can hold up to 180 megabytes, and is available in a clear vinyl sleeve. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank CD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/eiscdfinal.jpg"""
"""CD Blank CD-R for the Tax Industry""","""CD Tax Blank CD-R""","""CD Tax Blank CD-R""","""The CD-R Recordable is a blank 5\"" CD that is perfect for the TAX INDUSTRY where the Tax Company saves their client's Tax records and information. It can hold up to 650 megabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank CD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_tax_cd-r.jpg"""
"""CD Blank CD-R for the Medical Industry""","""CD Medical Blank CD-R""","""CD Medical Blank CD-R""","""The CD-R Recordable is a blank 5\"" CD that is perfect for the MEDIACAL INDUSTRY where the Medical Company, Hospital, or Imaging Centre saves their Patient's X-Rays, MRIs, Ultrasounds and information. It can hold up to 650 megabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank CD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/blank_medical_cd-r.jpg"""
"""CD Blank CD-R for the Media Industry""","""CD Media Blank CD-R""","""CD Media Blank CD-R""","""The CD-R Recordable is a blank 5\"" CD that is perfect for the MEDIA INDUSTRY where the Media or Advertising Company saves their company and client's information. It can hold up to 650 megabytes, and is available in all packaging options. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Blank CD-R""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/cogeco_blank_cd-r.jpg"""
"""DVD with DATA""","""DVD with DATA""","""DVD with DATA""","""DVDs are the latest in the Multi-Media Experience. DVD-5 is a 4.7GB, single-sided, single-layer DVD and is available in all packaging options. The DVD is a universal platform and able to play in the computer and DVD player. Prices vary, so please contact your promotional products Distributor for complete details. NO Minimums. Call your Distributor for pricing.""","{""call for pricing"":""Please call for pricing""}","[""Information DVD""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/ibpg101327_cdlabelcopy.jpg"""
"""DVD Mini DVD with DATA""","""DVD Mini DVD with DATA""","""DVD Mini DVD with DATA""","""The 3\"" Mini Disc can be either a DVD-Recordable (blank) or a DVD (duplicated from the supplied master). It can hold up to 1.4 gigabytes, and is available in a clear vinyl sleeve. Prices vary, so please contact your promotional products distributor for complete details. Minimum 50 units.""","{""call for pricing"":""Please call for pricing""}","[""Information DVD""]",,[0],"[""0.0""]",,"[""0.0""]","""https://dl.dropboxusercontent.com/u/8532883/product_pics/abbottminidiskjanuary2009.jpg"""
